video_id,category,Likes_Actual,Likes_Predicted
R9OHn5ZF4Uo,Education,166667,61876
kewIE0Zw6yY,Entertainment,102391,107714
htmLGVUqIos,Petsand Animals,9118,18946
1sqyuXCwcBA,Comedy,26756,25917
H_4ESBLJXQc,Newsand Politics,361,4065
svZScJMh4Pg,Music,40618,38311
Kf2-86o5S1o,Filmand Animation,115226,155849
aFuA50H9uek,Science and Technology,64245,115365
s9C8lsOE4ik,Newsand Politics,774,11883
rQ7yPtJ5Y7I,Entertainment,57,2785
7J4nN0Te9m8,Music,2032,20657
8h--kFui1JA,Music,235414,141396
9Tb3xPmr3yg,Newsand Politics,591,5264
hKqzBGE5w-0,Entertainment,1564,4010
s1RxsMYi2xw,Sports,2018,18854
df7PZIVe1lw,Sports,125164,461990
R1TSiB9OuVM,Music,91899,117333
EeNrUTiwZVw,Howtoand Style,17167,22037
ZWGh7si0Y50,Entertainment,3626,9753
p1jllz43xZE,Comedy,5908,15796
2KuqjW0WtZg,Entertainment,13580,20699
CokyUUrx18w,Entertainment,68610,83244
UUkn-enk2RU,Entertainment,443612,457260
JNWwVDkj24g,Education,14778,17041
STVXHhTdjW4,Peopleand Blogs,12110,16648
Ii3Rr4-Pxow,Howtoand Style,99392,57735
YjBB89qsupM,Music,32167,29951
vn9mMeWcgoM,Entertainment,550348,824512
R_O5x0LNksM,Entertainment,23334,35808
kG41zm8HGSE,Entertainment,12227,16131
uLHygq6Mm-0,Entertainment,1092,4664
sOIBkZsGb0A,Comedy,4113,6781
bR1d8l92Q8Q,Music,12113,28159
4vl8-5udtII,Science and Technology,17529,12461
1Xgm5R4eMao,Entertainment,13333,41152
fGHOLz35L8M,Petsand Animals,35056,42528
5XUwdZkM6N8,Howtoand Style,5037,3742
D52qnC7dJcQ,Music,26552,42664
6ZfuNTqbHE8,Entertainment,1735895,1564272
zcEE8J2Bqa8,Comedy,21734,12426
M2xqMZ6b85w,Science and Technology,10365,4418
GqF5lyEUfMk,Comedy,41727,24661
HDYJVmoWoyA,Comedy,12476,17229
jsnyz__pc5M,Music,24899,29064
42ZE4DCJkEo,Entertainment,55993,68236
oWjxSkJpxFU,Nonprofitsand Activism,1988746,1911338
8jp3SxojXpU,Newsand Politics,1367,6348
592KTCoUuUg,Music,69924,50817
1Sh6UqeRHdM,Newsand Politics,147,2013
lHNmUUi6LzM,Comedy,3635,11440
mkpINSUnDpA,Entertainment,20731,38422
8I_uK7WBbjI,Howtoand Style,24075,17584
2fouYHWUhZo,Entertainment,77802,51523
hQW_9ws8OhA,Comedy,73996,148553
305ryPvU6A8,Science and Technology,87955,83433
sxS9h8mU2Yk,Music,53214,44515
0dSR-9mtuzk,Entertainment,14416,14592
C3_spbo8eVc,Music,20019,28565
xLkHEZTSeoU,Howtoand Style,136032,95342
m4faDISwSVo,Filmand Animation,173560,225684
K7NE3nfdkgg,Comedy,528,9959
Ph54wQG8ynk,Music,645004,372562
asiRHYuOP08,Music,51432,41727
aSKHH7Zqdjc,Peopleand Blogs,8933,11129
dKccvk36atQ,Howtoand Style,39861,34431
bNcj9iR956M,Comedy,15034,27293
sqkL6D0ScR0,Entertainment,42926,28991
VwAnsAUYnw4,Music,271411,207983
p6cInZvsPPI,Peopleand Blogs,11397,11004
LfeEu4_vtfQ,Peopleand Blogs,182164,130517
x9e_8zRuuO8,Music,7678,26904
DUYa7rjRz0s,Peopleand Blogs,12413,13480
trcditUaQJg,Entertainment,70684,42110
oo9JMSiI55M,Entertainment,55597,26703
Q5KmA3Xbmqo,Entertainment,223930,177373
v0e9MS26QmA,Entertainment,22508,22633
74LFfWHc0oo,Entertainment,6835,11941
al0lGtRpO5M,Music,7283,25146
prmQgSpV3fA,Music,59680,82416
f-xe1qxhcUI,Sports,59329,75344
lRlp6e2Bam8,Peopleand Blogs,2677,8178
Em8C6AvD4sk,Entertainment,464,3712
6kLYXbNZWRs,Nonprofitsand Activism,986,-2676
9JBKuNrd5m8,Entertainment,38883,87008
UZf9m_x7o88,Newsand Politics,152,3465
CQQit01HHLY,Entertainment,196445,102153
cMD63TwzB1o,Music,137227,139021
dedaP9ym-hY,Music,52853,72765
6S9c5nnDd_s,Filmand Animation,343373,329180
I5qFoctplSU,Sports,14149,44745
BhIEIO0vaBE,Peopleand Blogs,0,738770
Lo52BObqCds,Newsand Politics,15855,67256
sV7eDd1d7LI,Howtoand Style,192869,93434
5TXSR9Jel24,Entertainment,240,2936
9O4WaQ1zqUE,Entertainment,746,5739
#NAME?,Music,19903,32858
HMU5njzTAK0,Filmand Animation,2439,29408
wwX-RSqxEXc,Entertainment,2468,3844
ATFwMO9CebA,Newsand Politics,9193,30334
PHLY4a5fTjU,Peopleand Blogs,123059,76931
Vvya3yofDY4,Entertainment,13099,15993
a30K69hUJyo,Entertainment,18357,21451
fOhB5JyEkOQ,Entertainment,50261,45429
LaMxS5-4U-c,Music,515,19062
Ali918UJSpU,Howtoand Style,5839,5657
2a52cBN9qOA,Newsand Politics,12,1594
jjNf6SolPvU,Entertainment,16777,29199
G2JLc63P7pw,Sports,1970,14254
YbQ-NgaCntk,Entertainment,3515,8692
vorkmWa7He8,Science and Technology,54180,70530
hVOjyy5NuFY,Howtoand Style,14979,13132
lxSWRdgD4Ho,Entertainment,1328,5216
QgOXIEhHU1Y,Music,367810,199172
4LlQwTgB5Rc,Music,5671,27532
kX0vO4vlJuU,Music,2141306,1162755
ghMEmxP0hgw,Comedy,179667,62318
MLVcmQ62luE,Peopleand Blogs,207832,154476
dpeDxEb9yeg,Howtoand Style,15484,11681
aEM2kOrrNJI,Music,406275,434746
df7PZIVe1lw,Sports,139267,509945
BxZYIjdgGtg,Music,174,18815
GP0uH-PaE_E,Howtoand Style,2863,2126
dedaP9ym-hY,Music,49350,65808
3uGIEY7tdg8,Filmand Animation,14991,71870
sZoZryCb0P0,Music,58757,51162
vAuO3bHxSpc,Peopleand Blogs,155738,124076
p-GN8WXoiX4,Entertainment,119675,124749
MBR2kxt7RK8,Music,116347,76789
jPEYpryMp2s,Entertainment,183101,277292
3McYSX6jSIg,Peopleand Blogs,1012,6323
nqP1x8VxrTU,Howtoand Style,53551,41220
AZQvPibYXRo,Sports,4553,29680
amtC28yfYCM,Comedy,5900,14063
mniFYSyH7HE,Entertainment,8738,12354
PVr1BbsOwmQ,Peopleand Blogs,12854,14376
km5FAAQLUT8,Gaming,16855,16864
YcCrw6d3UX4,Newsand Politics,55,1769
48-pr5-G6Pw,Music,9051,24212
894X4nV9Mys,Entertainment,70754,40229
GtbbmlmtJv0,Science and Technology,15,-1814
DNrNMg8_gEs,Entertainment,102139,56077
6ZfuNTqbHE8,Entertainment,2157727,2112331
aeoeECXFksI,Newsand Politics,10686,27782
HoSWvxeBiWc,Sports,8501,27138
0vKkwJwL77Y,Filmand Animation,34380,65191
H08xgoXkpa8,Entertainment,5448,13083
wppAQ8uZpfQ,Comedy,20045,16193
7DbslbKsQSk,Science and Technology,42682,43075
#NAME?,Comedy,324990,242975
OPdmg58S9ZM,Entertainment,1354,12101
wwX-RSqxEXc,Entertainment,2168,3808
zLuhCfBqf5U,Howtoand Style,31682,17384
dikG4vMJG1s,Science and Technology,15590,9850
azFsk42kb5E,Entertainment,22562,19755
W0Anp0wmXek,Traveland Events,13758,27001
bPNi_492aEQ,Entertainment,53461,74269
b2EOxGUuBWA,Filmand Animation,12841,60229
HvPbH30KWLE,Music,221123,85223
#NAME?,Education,1344,416
KyQyz2upSgY,Comedy,73099,41393
mMJVmCSuxxo,Howtoand Style,18795,17447
vAuO3bHxSpc,Peopleand Blogs,156958,125432
QRl9IO2ORGE,Peopleand Blogs,13085,9096
f5Y3cf3MFIw,Education,18946,22217
CZMO9Ud0tOU,Education,9632,8112
Jcghl0lbDSk,Entertainment,186027,108235
qCSu-X_aEvo,Comedy,26248,50693
pcJo0tIWybY,Music,155834,108142
uBUnmdd5-iA,Entertainment,36916,18724
Ow-plaMZHT8,Autosand Vehicles,4,27390
ukqJTaHm-xc,Howtoand Style,10946,8822
PABlVzeldaM,Newsand Politics,493,4612
lOEI6hYZe6Y,Newsand Politics,215,2663
XUIwpXq_jBo,Howtoand Style,19404,22239
6oIWl1jLE20,Science and Technology,0,3941
_hMQe2U4c6w,Music,363383,291448
vkHGedqmIPc,Peopleand Blogs,14865,13146
upEIZAihcwo,Sports,10,10688
0r-zYs6NQu8,Education,55004,78923
S2Cq_TpNXoQ,Science and Technology,3456,1029
S0OICOBR19Q,Science and Technology,12639,10720
6-Bf9yUay50,Comedy,19036,39862
Zo_mpwmashg,Comedy,61639,60159
p-bGJ6W1Im4,Peopleand Blogs,11761,21706
3kerBt7kuBU,Howtoand Style,6804,11425
XXXqaYls50o,Entertainment,1385,4903
p1af9PKM8Eo,Music,5455,20561
xVU8nEIsapY,Comedy,32415,27492
JuhWVxLtfWQ,Sports,2075,15824
ARA0AxrnHdM,Science and Technology,2298,-139
86ysRAffCpI,Howtoand Style,22175,12488
t0N7Vv7bafU,Newsand Politics,2759,5536
E2qtPth2W6w,Entertainment,8543,11740
AWgfOND2y68,Science and Technology,0,15599
TKGA7MhxPWc,Science and Technology,80817,38967
EYLUUm9SLW0,Peopleand Blogs,8836,10856
w_b63zETbSs,Entertainment,396,3444
Juad74hE6rs,Howtoand Style,3748,4037
FaxqVBYVOVU,Gaming,6912,12207
T_o9bDu_srU,Music,112184,101110
PJBmeqpw3DY,Entertainment,43112,55868
Sb_hCbZ80aQ,Comedy,40977,56529
wDl6MlgL8PM,Howtoand Style,23545,12378
exQ2u3qSfrM,Music,4985,20981
6_DgXvcfhYg,Music,12861,28702
eemkTcS0zsM,Howtoand Style,31225,31893
Zb1ShTFP198,Entertainment,9771,18881
SFdO-19Xdho,Music,1679,19290
8bn9OBHoO0k,Newsand Politics,240,2251
caCdf94Blfw,Filmand Animation,20046,78895
0gW9EnfWzDw,Comedy,15802,11406
JGo_a82jfj8,Entertainment,48815,94004
7rOQv_6L9fQ,Newsand Politics,31767,35252
osBrGeRCVqY,Sports,3814,23288
AiyZ92_JZxA,Entertainment,28595,69110
xnBtEib-H9E,Howtoand Style,1112,2686
hB07EJhMBRs,Science and Technology,24601,24148
o2m06SDQJCI,Education,4420,6042
TfHJJeiS-aI,Entertainment,1929,6370
WS7f5xpGYn8,Music,418838,163981
p6E9R9qv1No,Music,276875,374983
JJgiKhhpGvQ,Traveland Events,3155,18083
xXf2ct7C2fQ,Entertainment,20206,40783
9YlnHbN28jo,Howtoand Style,3895,4025
c47kn_Y4y8A,Science and Technology,40361,41830
JcC5VGOx8I8,Music,66772,45466
iA5u80nS1PQ,Comedy,38314,38124
C3_spbo8eVc,Music,28865,36114
O8pMkVg0O20,Sports,2081,14743
5TLANg1GC7U,Entertainment,75505,80944
3pTpz76vZfc,Music,4781,21163
KyQyz2upSgY,Comedy,97597,60719
Z48OG9917mg,Comedy,20330,15077
KUXd7p_vd3w,Entertainment,16347,23198
P_If9xMyl10,Entertainment,31525,55829
a8gzChJsvEo,Filmand Animation,37594,77569
TNRrY8m71u4,Howtoand Style,3484,4148
8XBLuU_4Qgo,Newsand Politics,22576,50483
GskBiFLSayg,Sports,15121,52191
vyqCSzFZyXg,Music,102140,42283
MQSRmx9zS64,Entertainment,1631,4697
ZYXIAzqOgoY,Howtoand Style,16988,15020
i04pYZGDHIc,Howtoand Style,25663,23604
DxSf6Nb_I7o,Entertainment,3422,7486
GsexKH-Ubnw,Newsand Politics,14856,21477
r_UPEj0er_s,Sports,779,11933
SW3X7-gk8q0,Music,34686,40242
3XklsSF53pc,Entertainment,21507,22944
x25k_-Katf4,Education,5535,4908
oSEeK9yDNQI,Gaming,266523,301201
Qc9-dHabR2E,Entertainment,15826,11058
QME3eyBXqpU,Howtoand Style,6130,6616
G63TF6OMa_8,Peopleand Blogs,16068,26228
YbHdBoHMxK4,Music,1124,18895
8LSpT5xF3UI,Newsand Politics,1078,3840
tsM6kq-7nmw,Sports,6420,51828
0IaG9oM4O4s,Filmand Animation,6797,43693
8j_BYfVEyhA,Entertainment,5075,18396
7cmzAjwmc5k,Entertainment,5317,21660
xqj7XOv9mC8,Filmand Animation,1882,56096
FnAx2bLICOo,Sports,12610,33334
Ff7wbSwTuEk,Comedy,8925,32366
lOz7cPJQd8E,Peopleand Blogs,5841,15459
aaSEdxiITJk,Peopleand Blogs,28202,13922
4vl8-5udtII,Science and Technology,17446,12403
hlb3gGNBHFE,Peopleand Blogs,18100,15933
t4pRQ0jn23Q,Entertainment,111116,118537
UwbO_xb1-Xo,Peopleand Blogs,0,23433
wSwewlSkIXU,Music,19254,29913
37R2_bvJjGM,Howtoand Style,27331,32483
HxuHo62reRw,Howtoand Style,57495,31600
r8KvT9pZs7k,Newsand Politics,4599,18071
0EPY1CKFecs,Comedy,50473,57840
zNL_kGO6lQ8,Entertainment,17103,30271
2DVg-P0mZE4,Entertainment,2010,7466
TZSVf-yD7N8,Entertainment,99980,72135
I2sRc3j7IU0,Music,100137,76825
qfqVkEYQ1Ls,Newsand Politics,69096,152211
iBy6XRHPODQ,Entertainment,21592,23980
vRWH9GQ2J90,Entertainment,19178,26853
_xwX82Y0Oro,Entertainment,42960,19480
Kemqo35m8gk,Howtoand Style,12041,28842
4cXsgT3ZcL8,Howtoand Style,95988,75081
e-XM8pek6Kg,Music,14269,29701
Hzk1bM2vVFU,Peopleand Blogs,80718,48651
l884wKofd54,Music,199744,302946
bJje-B9YLIU,Entertainment,23,2715
oD9XpUKD7y4,Science and Technology,18475,30700
RoIJtobSOqc,Filmand Animation,31080,73301
Ecd4eA067P0,Entertainment,18112,22217
rpVHq00lOig,Entertainment,2372,3713
1Xgm5R4eMao,Entertainment,13894,44317
elwTgpHlty0,Music,357673,200024
fNVUTgd4pio,Music,56484,73268
CY8E6N5Nzec,Music,410149,234267
stMM0EsoGwY,Howtoand Style,56899,42897
HuWLoCF9rWQ,Howtoand Style,48437,41442
j4KvrAUjn6c,Entertainment,146847,216329
c8W-auqg024,Education,82163,83212
A_fUji0jTAE,Comedy,4487,9986
3D_ZODCSKXo,Entertainment,1798,5794
FDbb28N7iI8,Peopleand Blogs,73234,52958
KRc50VFUsTk,Entertainment,8806,16875
ZIbI0ekrrZU,Sports,1999,21850
__Wd-iOZQ6k,Comedy,64578,43261
SuzlcQc1iks,Peopleand Blogs,50148,56520
#NAME?,Gaming,2465,9343
aB-UKwO367s,Filmand Animation,119622,206052
tUbky9YzPZY,Peopleand Blogs,63087,57311
um-1fAVU1OQ,Science and Technology,83158,50925
WXlr35jV3cw,Music,544,18978
NuhhbcLyWWo,Music,44890,40860
MsPOzYbEUqo,Peopleand Blogs,20402,16282
c0bsKc4tiuY,Peopleand Blogs,54972,29340
YyGq2vjv7Qs,Entertainment,2948,11502
B7AjF4of300,Sports,9125,21935
KX0fOxBVMRc,Howtoand Style,6653,5010
oRexsyztGS0,Entertainment,24068,37491
spuXN0ccRQ8,Education,18597,25686
lRkTgVynmbM,Comedy,160400,79708
avDL9JRcmgs,Peopleand Blogs,8,4975
Da-2h2B4faU,Education,165081,81279
GfxNGjfSKRY,Music,26715,32813
NzJdS6YC9es,Petsand Animals,40981,81793
nxWt9wDOr_0,Newsand Politics,2864,9703
Htu3va7yDMg,Music,24475,45303
TxY10VhmLR4,Howtoand Style,29790,127813
X2BfTXIwABo,Autosand Vehicles,9192,41371
7HIt7pA4WqY,Petsand Animals,3487,16204
1CYch47uOZU,Howtoand Style,38391,17191
bRkdzjzqepQ,Comedy,22917,33754
rdJdJpwmcKU,Entertainment,20988,22975
Mqaobr6w6_I,Newsand Politics,20165,13831
c0bsKc4tiuY,Peopleand Blogs,60103,31406
aoY0J5jSbTM,Entertainment,11359,23596
MhneJpcGVD8,Autosand Vehicles,452,27815
IcDI1iWmIp8,Entertainment,39144,89315
Ya_trIAWIXA,Peopleand Blogs,170476,151241
fCuvR9LEczE,Entertainment,986,3702
WlN04DM8ol0,Entertainment,2,2712
7Jz8wZbXuDA,Sports,64416,110914
-4s2MeUgduo,Science and Technology,47303,9518
1KG8Qha7uXw,Comedy,6139,9531
ju_inUnrLc4,Music,676467,609125
SQsPvrev_bQ,Education,91201,33562
tJfDBSWYqU8,Filmand Animation,33771,201427
BLXLPisBe8s,Howtoand Style,16294,11393
K_XXXDPODmw,Peopleand Blogs,105222,47098
JeRtUXTQ_aQ,Music,37846,41288
juTa0fPI22M,Sports,3980,21527
fAIX12F6958,Filmand Animation,200316,459005
bRkdzjzqepQ,Comedy,13352,21447
UOHURuAf5iY,Education,12392,8446
FO_Ox_dH0M8,Education,14193,6735
IX3_Aqji4yE,Education,3872,8528
LTyKOzyqyCM,Music,5795,21931
um-1fAVU1OQ,Science and Technology,81794,50038
ZhEz1cvC1rc,Gaming,116052,268825
ForvnkfjtpY,Education,9071,6028
uRP4nAGMYCY,Peopleand Blogs,95797,80226
83paNSKdfNM,Entertainment,7775,13328
QgOXIEhHU1Y,Music,587446,407813
M79o2UejYKo,Howtoand Style,97339,79834
_r9GPgvN8As,Entertainment,7621,19219
qaivW5joQrk,Entertainment,1657,6124
CH3aAnw7XeU,Entertainment,16835,21491
Oapebl0bADA,Music,109128,73244
t4pRQ0jn23Q,Entertainment,114669,125016
XrvedhkDN5A,Entertainment,14513,24894
pqQrL1K0Z5g,Science and Technology,80116,41985
OPi9nTE70aA,Entertainment,1357,15429
DuTnYi_HW2o,Science and Technology,3333,1887
JQbjS0_ZfJ0,Music,188262,106702
fEjag-a7TyU,Sports,5704,23397
ZR47jsUqUzo,Entertainment,140863,98963
PHLY4a5fTjU,Peopleand Blogs,137759,88302
PliRMGvytnA,Entertainment,93920,78032
Fxwe_i96ye8,Peopleand Blogs,1559,11134
tpa4kp4lK60,Science and Technology,216544,202636
_UrDtPZHlqc,Music,65,18638
9uez2DBg9Mg,Newsand Politics,10761,24906
0l35jAGQPOI,Entertainment,478527,299179
AJUiQU8-w8E,Education,12351,13362
pcJo0tIWybY,Music,206922,167110
f4FuOi9rvKw,Filmand Animation,83298,64179
q8kLoRnzgLQ,Education,14883,12384
lRlVPAeZTzc,Entertainment,6858,10843
ySBjb4_JGtY,Howtoand Style,5295,2850
dZWNPEC6SIw,Entertainment,8472,10597
eEDZuFw34YM,Science and Technology,16632,8995
O6epKIw7W5M,Science and Technology,23099,23382
Cp6j-izXLtE,Entertainment,19987,35165
zYlW81GZYug,Comedy,232742,99211
f9psILoYmCc,Newsand Politics,20934,17624
V_jU_ssWvc4,Comedy,10594,25747
wT_yPn3LfNA,Peopleand Blogs,68959,62633
_zCDvOsdL9Q,Comedy,316764,179460
d1D1SJ-KqaQ,Music,548563,481118
9uez2DBg9Mg,Newsand Politics,10045,24431
nMbUA7dghlk,Peopleand Blogs,52745,43424
wI89nVn6LHk,Entertainment,18202,40582
5fZiMNo5-uo,Gaming,51192,98785
asiRHYuOP08,Music,51944,42128
FtB3YSdLQR4,Entertainment,1383,6310
UhiXEgqhBWs,Music,39241,52757
rhhQS3ns6HU,Peopleand Blogs,701995,870925
vBQOVNuSNvI,Entertainment,77,2759
fVVS9Tng7C0,Entertainment,2915,5649
6kLYXbNZWRs,Nonprofitsand Activism,1131,-2610
5GHXEGz3PJg,Music,95121,71290
6wGj89GE6aQ,Entertainment,129793,82687
uyl6WtHEYOQ,Entertainment,681,3257
V4dqF7UOspg,Newsand Politics,148,1696
HqwVFXyCfOI,Entertainment,11795,25103
h33u2eeVqXo,Entertainment,7260,21873
LlQdOHakvHg,Sports,865,11440
swlpgKzTm2Y,Newsand Politics,2726,11726
S5xFft7kg8Q,Entertainment,11834,13242
tGRzz0oqgUE,Music,94406,95962
jSQj4lq8ZEg,Newsand Politics,93,1706
TaldfjkrHy4,Education,6818,10289
RWzZeA2GMsk,Music,7046,21470
fCe38yjduXk,Petsand Animals,2726,14291
lE0eWRdSrY4,Newsand Politics,17632,36588
4ubwGb-vLA0,Filmand Animation,63007,100006
pn6azlyHzuU,Entertainment,27061,17205
o3T_o4WM-n8,Comedy,18519,20266
UPPkvPe5WJ8,Entertainment,2560,7625
dYXaxeJBj5k,Howtoand Style,108077,47143
DkeiKbqa02g,Music,251242,122999
7l2NnC0MNt4,Entertainment,1129,4429
oTObwUiXdYY,Newsand Politics,143,2806
TX0UsGn0GPc,Filmand Animation,7925,38711
LcExeXLNKyY,Petsand Animals,1455,15368
Yb2YuC7UbwI,Education,14096,21991
V0HCZ4YGqbw,Peopleand Blogs,290775,177838
whwUlzuLfs4,Music,2642,36393
n9JVbbRBqfY,Traveland Events,32765,49667
Dc6ZDo9ViNA,Entertainment,15618,19803
M4vnmgZLA8s,Music,185788,187805
WKPIEWcGoVo,Comedy,48126,32674
PV_GHHXy7Po,Howtoand Style,71268,46364
If-n27SUAl8,Entertainment,437,3235
je_0dC12gOs,Sports,9048,18583
46KwY26PeOs,Comedy,47894,36206
425M4M3Opkk,Filmand Animation,138079,205357
VlOq_4lmpzE,Entertainment,17012,12186
Q48VduIflPk,Music,381809,162402
APASP1YKH60,Peopleand Blogs,16850,15986
l884wKofd54,Music,237959,402602
Hu5FZYlCfc8,Comedy,18847,11861
vb9zbSGZ8GQ,Newsand Politics,6103,18847
zwEn-ambXLw,Music,7453,23059
HHOyg1oDeis,Entertainment,139237,68503
rXbKeHAoA84,Entertainment,18960,10284
oOZ_Q6qzXuw,Autosand Vehicles,20422,70025
r4ppTbMcFTo,Music,1828,19468
vL2-H_0V7nw,Comedy,36971,32367
HDx7dI1D1zE,Entertainment,160006,114050
in5TfQfUIBY,Entertainment,7139,15177
-5aaJJQFvOg,Music,128967,57271
Q1TXk7ZdiQE,Entertainment,123960,121552
W-FxnLAnlGg,Sports,2181,18290
P6Ys3PMJ3WY,Sports,0,28835
RHUxyXZBXY8,Music,46994,52583
CX11yw6YL1w,Music,489194,524085
VVMCz04CmlA,Entertainment,169011,146162
8-Cjsnq8kVU,Filmand Animation,151850,126111
ZzO9skEYqwY,Science and Technology,1334,-810
cQtYcpRGGIY,Howtoand Style,6370,3707
2QHltvwTjSk,Newsand Politics,1104,11679
fFSmOE0Uxms,Peopleand Blogs,54130,31080
GnevZOMl78I,Comedy,45672,27583
XUIwpXq_jBo,Howtoand Style,18058,19874
yO9snUMvRuU,Music,113406,62910
yJqsPBWbtjk,Entertainment,26983,56724
iQp1_GfDhwQ,Music,71283,124429
Sb_hCbZ80aQ,Comedy,65772,110959
gC3Y7SowqwA,Newsand Politics,167,4776
4vl8-5udtII,Science and Technology,16717,11781
C7lQ_jqSqKQ,Entertainment,33628,37952
6wGj89GE6aQ,Entertainment,126460,79425
isI6DqxAr7s,Music,40469,41051
feYykx3Fq-k,Petsand Animals,13394,17946
sNTLwCEiIJ4,Sports,2186,26665
gLswXiRLdkA,Howtoand Style,23296,13729
njivNmUuFZs,Howtoand Style,2969,2298
H7gh2fmdjCU,Music,149806,201301
VQm_Y7wEzGQ,Howtoand Style,6730,7517
2BwxeOzSx8A,Filmand Animation,395,48574
3ILxrRlf3KY,Music,6107,34011
#NAME?,Entertainment,233690,214815
3nwwX-DEH1M,Traveland Events,15053,55297
mdWcaWBxxcY,Entertainment,320760,350195
jLM2ibaRbrk,Entertainment,229648,114515
4oqvNR1o3Zo,Entertainment,28750,39448
2Z3yeFZyCjI,Peopleand Blogs,4890,10345
yO9snUMvRuU,Music,146812,86600
92HCNclQOYo,Entertainment,8180,9964
pmMjkMtpnTc,Music,615429,504531
kFjq8PX6F7I,Education,31924,28252
km5FAAQLUT8,Gaming,25952,22461
inFGj1IyIwk,Sports,3979,15120
ufynqs_COF4,Music,448679,347640
D818vkK10UQ,Sports,10630,17129
EQqIiTk2fy4,Peopleand Blogs,52796,58211
9d-Z7V5kZvQ,Newsand Politics,5585,13014
sYorT6jRNDc,Newsand Politics,983,9231
DxSf6Nb_I7o,Entertainment,3808,8331
af6L1jBZGYA,Comedy,16800,33192
S45Y5WQ4Ucs,Petsand Animals,21472,51774
QwievZ1Tx-8,Entertainment,1548377,1579483
avnapsraeXM,Peopleand Blogs,3316,8736
uI5_G-Hiu8U,Entertainment,18460,13794
HQiDKE85P3U,Peopleand Blogs,65494,50458
W8mkksk1Ouc,Peopleand Blogs,11444,10142
XcSMdhfKga4,Entertainment,47426,82095
rTMgDNpXPto,Traveland Events,1160,10919
WACO9TqZEh0,Entertainment,14149,18570
SCPkXjwSWCY,Howtoand Style,5840,4411
TsT5GLWgSkU,Comedy,81699,35436
ZIbI0ekrrZU,Sports,1674,19139
8EiDiriAmfk,Comedy,88989,40921
9jRtpMKLsts,Gaming,228117,359582
lD1mPectYOM,Entertainment,6510,13976
8BAhwgjMvnM,Filmand Animation,69397,158650
FDbb28N7iI8,Peopleand Blogs,70661,51007
S6YYun90S8g,Autosand Vehicles,23328,70445
EUPlbO3Ub2I,Peopleand Blogs,29265,29307
40zKzYxwaF0,Peopleand Blogs,12804,12471
p6cInZvsPPI,Peopleand Blogs,11587,11125
NjMd89dggAk,Music,23889,28540
cZYNADOHhVY,Education,113448,83335
KQRq9FZqNj0,Music,63508,72093
5n32F7mS6Kk,Comedy,26794,17830
aGl-1nwahCA,Comedy,91412,94739
YZ1UN5gvLjQ,Entertainment,96550,76384
rX61Rpc7zWg,Filmand Animation,1829,36628
wjj2upnfBI0,Music,103313,64367
NRrn5oNLcn0,Entertainment,35124,17565
IUmdcd_8Vwc,Howtoand Style,4425,4283
4dpjhcQr0RM,Music,60820,43355
g-F3A9n9BLg,Peopleand Blogs,26551,23414
FnAx2bLICOo,Sports,12518,33052
dn4CKtiwxSA,Comedy,9665,16376
0l35jAGQPOI,Entertainment,450950,292950
UFYCTJlayS4,Filmand Animation,2233,29979
-0CMnp02rNY,Entertainment,7848,14385
iD8K3pNhf-U,Music,6703,23571
jZoHuMwZwTk,Entertainment,14227,25182
56KYMMGudcU,Music,331264,385238
GP0uH-PaE_E,Howtoand Style,3071,2110
71X7a8eu73k,Science and Technology,23314,19526
i1TkiN309_4,Science and Technology,17003,22281
UJIo1AtoTss,Music,31175,37043
LTNOYZ44ywM,Newsand Politics,412,4775
bH8fQoYfZe8,Entertainment,18537,13666
sjN-NGsRg9g,Music,129661,89425
AtCLwYFRp4o,Comedy,34994,70227
KijVBPwHhio,Entertainment,565,4187
FtB3YSdLQR4,Entertainment,1302,5991
LnA7Au-DLUM,Howtoand Style,27148,42890
CPjWgk0UXps,Entertainment,33043,30333
UhZ56rcWwRQ,Filmand Animation,24368,80804
U9w-yE3SvkY,Entertainment,12036,23845
kKFNThEiilU,Peopleand Blogs,1456,9352
dY2jpeasD4w,Entertainment,6500,11792
#NAME?,Comedy,53446,37256
kDRRvz4y7ms,Sports,3276,21619
bV_3HQplzRw,Filmand Animation,34548,63662
65MWN5yKU0A,Howtoand Style,2896,2495
4oYYVrEFWE8,Music,32446,61554
TgA2y-Bgi3c,Entertainment,25617,35525
BxZYIjdgGtg,Music,203,18882
f4FuOi9rvKw,Filmand Animation,81732,63276
TLS837FaO4Y,Comedy,34563,20816
b9lb2x_OHOk,Filmand Animation,6761,35221
t4pRQ0jn23Q,Entertainment,114306,124375
zNZJNlx4P80,Entertainment,7770,10925
PZxyNX8J7Y4,Entertainment,57555,32164
41PTANtZFW0,Music,241021,136303
D-IkMEDaNQY,Entertainment,22190,31832
By6Mi7VlqcU,Peopleand Blogs,2610,12937
Zq5ESvmKagc,Music,211202,126069
uiZprtMUyCM,Entertainment,2058,10006
YKWGQyz-oLw,Entertainment,15558,38466
taxAD2LePy8,Howtoand Style,36607,21747
qtW9ornyPIQ,Comedy,37674,52605
i2ZHwnKVXK0,Comedy,4955,7370
V5cOvyDpWfM,Sports,56243,259002
3UoKswz6OQc,Entertainment,5518,27827
#NAME?,Autosand Vehicles,647,29555
sNTLwCEiIJ4,Sports,1924,23992
